7260,1.00E+07,67.41,0,6649,1.00E+07,67.41,0,6877,1.00E+07,67.41,0,8392,1.00E+07,67.41,0,6481,1.00E+07,67.41,0
68819,1.00E+07,70.48,0,12530,1.00E+07,70.48,0,13009,1.00E+07,70.48,0,14392,1.00E+07,70.48,0,13146,1.00E+07,70.48,0
22506,1.00E+07,138.01,0,20366,1.00E+07,138.01,0,20867,1.00E+07,138.01,0,21256,1.00E+07,138.01,0,75688,1.00E+07,138.01,0
36032,1.00E+07,120.51,0,33958,1.00E+07,120.51,0,36182,1.00E+07,120.51,0,33961,1.00E+07,120.51,0,89459,1.00E+07,120.51,0
13978,1.00E+07,70.48,0,12901,1.00E+07,70.48,0,13297,1.00E+07,70.48,0,14770,1.00E+07,70.48,0,12811,1.00E+07,70.48,0
130,1.00E+07,0,0,37,1.00E+07,0,0,335,1.00E+07,0,0,2258,1.00E+07,0,0,117,1.00E+07,0,0
3408,1.00E+07,76.01001,0,3073,1.00E+07,76.01001,0,3200,1.00E+07,76.01001,0,4944,1.00E+07,76.01001,0,3025,1.00E+07,76.01001,0
55957,1.00E+07,122.71,0,108654,1.00E+07,122.71,0,52751,1.00E+07,122.71,0,52540,1.00E+07,122.71,0,109236,1.00E+07,122.71,0
104506,1.00E+07,78.07001,0,157441,1.00E+07,78.07001,0,99939,1.00E+07,78.07001,0,153949,1.00E+07,78.07001,0,96779,1.00E+07,78.07001,0
2053,1.00E+07,48.50001,0,1732,1.00E+07,48.50001,0,1950,1.00E+07,48.50001,0,3839,1.00E+07,48.50001,0,1832,1.00E+07,48.50001,0
5195,1.00E+07,115.56,0,4682,1.00E+07,115.56,0,4811,1.00E+07,115.56,0,6526,1.00E+07,115.56,0,4633,1.00E+07,115.56,0
3166,1.00E+07,72.84001,0,2820,1.00E+07,72.84001,0,3006,1.00E+07,72.84001,0,4836,1.00E+07,72.84001,0,2835,1.00E+07,72.84001,0
129849,1.00E+07,112.39,0,69601,1.00E+07,112.39,0,71414,1.00E+07,112.39,0,124301,1.00E+07,112.39,0,69745,1.00E+07,112.39,0
1735,1.00E+07,59.68999,0,1449,1.00E+07,59.68999,0,1615,1.00E+07,59.68999,0,3613,1.00E+07,59.68999,0,1494,1.00E+07,59.68999,0
2732,1.00E+07,77.18999,0,2354,1.00E+07,77.18999,0,2611,1.00E+07,77.18999,0,4395,1.00E+07,77.18999,0,2367,1.00E+07,77.18999,0
4730,1.00E+07,146.18,0,4404,1.00E+07,146.18,0,4323,1.00E+07,146.18,0,5979,1.00E+07,146.18,0,4033,1.00E+07,146.18,0
4625,1.00E+07,197.7,0,3996,1.00E+07,197.7,0,4051,1.00E+07,197.7,0,6009,1.00E+07,197.7,0,61839,1.00E+07,197.7,0
