Evol,-197.0135,183.616,224.9191,-24.33009,98.02646,-96.73412,58.24599,82.14395,299.2351,116.7932,Static enemies,309.2232,-32.2402,-167.5844,-191.6288,57.95024,-83.95692,129.8047,-22.66021,-63.13878,-275.9929,
Evol,89.75485,297.9421,177.8111,124.2747,22.53839,-18.82565,66.96217,135.2205,-46.87876,205.8884,Static enemies,-125.5996,-32.99185,-290.374,-134.1724,-125.0588,1.224819,45.48266,-53.20926,-112.9135,71.44904,
Evol,-175.2385,235.9811,-10.72807,91.51715,73.56785,75.30451,-40.15237,106.3375,-15.36125,68.85226,Static enemies,-196.1337,191.8694,-216.2656,66.37292,-78.61613,-72.3651,-44.88751,95.71875,-55.54444,30.49552,
Evol,141.626,69.10439,34.78378,-19.54783,57.45358,-78.6997,98.01323,-26.95175,110.3527,102.5125,Static enemies,-53.30778,-126.2848,-50.80467,-24.13859,28.4418,-11.23907,98.2607,-78.87213,54.56248,-89.50609,
Evol,-10.81707,197.4206,57.64909,-22.7673,194.0422,209.5908,140.9761,62.15886,-126.0055,-20.02633,Static enemies,-98.89772,19.66702,-200.0898,-31.83817,73.78342,-183.1488,-202.4627,-128.6331,-39.061,157.0737,
Evol,110.7893,220.2943,-30.49439,32.36269,69.85684,-57.77462,264.3214,164.392,-1.175539,213.8738,Static enemies,27.31425,-101.438,-196.0531,68.20093,-13.15229,-55.99159,54.89773,-242.796,-147.8931,56.66118,
Evol,294.6475,69.94033,195.2126,25.43391,39.5635,77.09409,221.2243,164.4266,54.33084,296.4478,Static enemies,-204.7396,-267.4432,-84.05323,-165.7965,-29.06773,-28.31509,-44.13379,-216.9741,-135.9185,-60.04219,
Evol,221.355,10.07413,2.299064,148.0327,-56.58591,288.0361,129.8049,-167.3859,18.64395,227.6249,Static enemies,-294.6835,-211.3298,9.002654,-0.4983759,-126.9677,103.45,-262.1159,-102.143,189.0276,15.26985,
Evol,264.3109,71.85741,120.8528,167.12,57.31056,85.9402,208.3616,235.2055,121.6503,146.5897,Static enemies,-226.4495,-264.0983,-63.30202,-116.7711,-168.5711,-48.23219,-89.70882,-234.1954,-223.9088,-89.11281,
Evol,106.5047,40.42253,104.8713,87.78504,156.754,19.40563,258.328,82.0686,-57.5451,146.0898,Static enemies,-138.568,-99.84214,-50.30089,-122.6486,-85.50574,-125.0385,-21.79387,-261.0757,-65.38435,78.85151,
Evol,-31.3028,164.916,105.9337,-104.3207,31.26302,-3.728134,142.7199,69.23238,14.19573,97.07804,Static enemies,-144.5657,25.17453,-145.7347,-59.86817,115.4975,-21.05983,15.75912,-126.2854,-40.57286,24.4399,
Evol,125.9021,146.4616,266.2169,36.36299,99.91933,-2.738677,160.3757,138.3576,99.11242,-151.4879,Static enemies,-101.6602,-113.0087,-137.0134,-249.4517,-18.86495,-73.10497,8.190723,-131.5555,-144.5835,-90.79416,
