Evol,30.61939,133.3154,135.1965,137.8408,136.0542,126.8206,18.61352,68.08086,123.4207,-0.03551346,Static enemies,171.1557,-104.484,-75.87492,-79.64409,-82.56535,-95.05878,-67.11633,51.11703,-4.069456,-102.9128,
Evol,14.84456,42.49739,116.6346,-72.62199,98.87834,26.75467,52.89663,155.0247,86.61363,-8.098837,Static enemies,66.47105,20.57343,39.93547,-60.85208,119.8083,-49.34724,23.67306,-0.6214321,-115.0475,-28.19462,
Evol,211.3478,46.34057,-26.34542,-10.49073,43.31466,-46.34122,75.37162,-12.94927,110.5694,120.5069,Static enemies,60.32485,-169.4315,4.088915,104.4838,58.25598,28.57317,79.85623,-14.99345,68.36005,-55.24921,
Evol,95.9385,56.58506,75.21017,-10.049,51.13585,-78.05936,-1.975922,-16.84003,145.0005,29.41835,Static enemies,-74.40404,-43.18693,25.93931,-14.552,64.00485,0.7699072,105.7668,45.49539,64.74542,-95.71629,
Evol,123.8739,96.73578,15.80708,120.8883,60.65453,9.211323,65.13518,39.41489,-16.21885,-14.76173,Static enemies,34.92693,-72.1944,-42.10472,28.00254,-60.43537,-13.61923,50.05638,-42.92788,42.69278,63.26094,
Evol,79.44319,53.28379,-24.50455,74.19809,86.7394,-139.0955,66.56171,184.1999,91.16504,190.1348,Static enemies,46.13828,-33.54245,-31.44631,77.56688,-12.08587,-46.62432,182.4941,-8.278913,-123.4198,-53.18967,
Evol,97.07888,99.23048,19.52042,50.42994,36.20935,46.44431,4.339457,190.2739,-12.34712,81.55813,Static enemies,-154.5863,-44.439,-22.63436,38.68033,20.38931,28.50379,8.077957,44.00026,-140.6766,73.11395,
Evol,128.9876,75.78162,120.5006,0.1114702,16.58516,-59.76977,-12.94277,92.83105,3.85385,74.84438,Static enemies,-32.74745,-76.41498,-18.39378,-56.22165,34.52177,44.60555,108.0237,48.49808,-49.91873,56.11576,
Evol,157.8091,-4.627789,55.85506,46.16575,-12.61333,165.1661,137.4677,131.5216,-37.77738,74.0368,Static enemies,-31.86847,-109.7663,36.45998,-22.75943,43.16644,65.60639,-118.3755,-72.86996,-99.62141,92.41946,
Evol,39.49257,-47.88224,33.66421,-9.753386,173.4374,68.04008,151.675,36.3086,-31.87268,-5.375535,Static enemies,-54.18975,37.7606,103.1639,22.21705,36.55386,-135.8288,-31.68738,-92.19803,9.391912,60.6459,
Evol,118.9543,220.0107,-105.3871,34.78125,92.38844,76.70169,159.8242,105.9688,25.08436,1.63563,Static enemies,34.43728,-84.78162,-159.3575,145.2216,6.09477,-54.72165,-33.01099,-110.1481,-41.46098,40.50596,
Evol,83.61256,-15.21027,73.43053,2.372274,98.26563,-5.154748,168.8908,55.50534,-13.06029,98.59293,Static enemies,28.80612,-16.80624,57.48757,-34.97263,41.2455,-48.63755,61.69062,-120.9176,7.17983,42.09296,
Evol,48.12144,107.7751,114.7709,35.52204,156.4316,53.4957,58.22515,166.4883,-31.74339,64.79586,Static enemies,-40.0047,-4.431964,-58.65293,-78.97536,-3.012987,-104.8232,-29.34503,-8.061011,-124.4918,58.52644,
Evol,-39.44951,125.1244,143.7856,13.87166,174.7237,88.27917,123.3585,-130.7372,257.1438,40.34715,Static enemies,-35.27516,92.51252,-58.43293,-100.6177,55.97862,-120.15,-61.03265,-60.16247,179.1223,-199.7004,
Evol,-27.91262,-33.00853,175.6977,8.833641,-42.98438,51.46076,103.1085,68.00762,12.37419,58.27702,Static enemies,10.09946,80.6629,75.60588,-132.5063,12.83481,91.26005,-12.86947,-46.73727,-22.62308,27.83857,
Evol,18.56866,183.591,70.25249,148.7546,6.999521,44.55557,262.708,-15.55375,48.97158,28.50106,Static enemies,-3.055707,17.74883,-133.9808,-39.11432,-105.4714,29.52617,20.27237,-219.8447,56.53352,16.18988,
